Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
01/18/25 03:38 PM,7,Carson Ip,425,Emily Brodeur,277
01/18/25 03:39 PM,7,Eric Fox,524,Jeannie Wilson,376
01/18/25 03:40 PM,7,Wajid Iqbal,379,Terry Kang,374
01/18/25 03:40 PM,7,Ayotunde Adeyeri,495,Jennifer Clinchy,362
01/18/25 03:42 PM,7,Cheryl Melvin,361,Carolyn Atchison,353
01/18/25 03:42 PM,7,Emmanuel Egbele,498,Nancy Bowen,391
01/18/25 03:43 PM,7,Jeremy Jeffers,359,Gerianne Abriano,353
01/18/25 03:44 PM,7,Jane Geary,481,Mary Pastore,234
01/18/25 03:49 PM,7,Julia Swaney,396,Cornelia Guest,370
01/18/25 03:51 PM,7,Elise Bickford,421,Beth Leech,376
01/18/25 03:52 PM,7,Guy Ingram,406,Lila Crotty,374
01/18/25 03:59 PM,7,Ather Sharif,374,Andrea Hatch,341
01/18/25 04:23 PM,8,Terry Kang,420,Jennifer Clinchy,275
01/18/25 04:28 PM,8,Carson Ip,431,Gary Smart,414
01/18/25 04:31 PM,8,Emily Brodeur,394,Jeremy Jeffers,364
01/18/25 04:33 PM,8,Jane Geary,493,Cornelia Guest,376
01/18/25 04:33 PM,8,Gerianne Abriano,369,Ethan Joseph,350
01/18/25 04:40 PM,8,Ayotunde Adeyeri,500,Nancy Bowen,328
01/18/25 04:40 PM,8,Eric Fox,441,Lila Crotty,397
01/18/25 04:42 PM,8,Carolyn Atchison,422,Betsey Wood,297
01/18/25 04:45 PM,8,Emmanuel Egbele,425,Elise Bickford,381
01/18/25 04:47 PM,8,Beth Leech,343,Wajid Iqbal,328
01/18/25 04:48 PM,8,Andrea Hatch,406,Jeannie Wilson,353
01/18/25 04:51 PM,8,Ather Sharif,422,Mary Pastore,392
01/18/25 04:53 PM,8,Julia Swaney,376,Cheryl Melvin,297
01/18/25 04:54 PM,8,Paula Catanese,401,Guy Ingram,369
01/19/25 08:09 AM,9,Jane Geary,468,Lila Crotty,382
01/19/25 08:10 AM,9,Ethan Joseph,391,Jeannie Wilson,282
01/19/25 08:11 AM,9,Ayotunde Adeyeri,459,Emmanuel Egbele,419
01/19/25 08:13 AM,9,Emily Brodeur,406,Gary Smart,376
01/19/25 08:14 AM,9,Cornelia Guest,348,Carolyn Atchison,323
01/19/25 08:14 AM,9,Cheryl Melvin,359,Mary Pastore,340
01/19/25 08:18 AM,9,Jeremy Jeffers,483,Nancy Bowen,308
01/19/25 08:19 AM,9,Eric Fox,431,Wajid Iqbal,319
01/19/25 08:21 AM,9,Terry Kang,455,Beth Leech,309
01/19/25 08:26 AM,9,Jennifer Clinchy,405,Julia Swaney,399
01/19/25 08:29 AM,9,Carson Ip,519,Elise Bickford,330
01/19/25 08:31 AM,9,Guy Ingram,385,Andrea Hatch,365
01/19/25 08:35 AM,9,Ather Sharif,458,Paula Catanese,406
01/19/25 08:43 AM,9,Gerianne Abriano,374,Betsey Wood,304
01/19/25 08:54 AM,10,Emmanuel Egbele,547,Beth Leech,322
01/19/25 08:59 AM,10,Nancy Bowen,428,Emily Brodeur,389
01/19/25 09:05 AM,10,Eric Fox,461,Ayotunde Adeyeri,367
01/19/25 09:05 AM,10,Mary Pastore,413,Gerianne Abriano,361
01/19/25 09:09 AM,10,Cornelia Guest,357,Cheryl Melvin,347
01/19/25 09:12 AM,10,Gary Smart,413,Jeremy Jeffers,309
01/19/25 09:12 AM,10,Terry Kang,445,Lila Crotty,412
01/19/25 09:15 AM,10,Carolyn Atchison,450,Ethan Joseph,352
01/19/25 09:19 AM,10,Jeannie Wilson,401,Betsey Wood,313
01/19/25 09:22 AM,10,Carson Ip,454,Wajid Iqbal,440
01/19/25 09:28 AM,10,Guy Ingram,419,Julia Swaney,348
01/19/25 09:31 AM,10,Jennifer Clinchy,466,Ather Sharif,359
01/19/25 09:32 AM,10,Elise Bickford,405,Jane Geary,386
01/19/25 09:35 AM,10,Andrea Hatch,451,Paula Catanese,351
01/19/25 09:59 AM,11,Mary Pastore,450,Cornelia Guest,261
01/19/25 10:07 AM,11,Ethan Joseph,442,Julia Swaney,405
01/19/25 10:08 AM,11,Eric Fox,427,Terry Kang,387
01/19/25 10:10 AM,11,Carolyn Atchison,367,Betsey Wood,324
01/19/25 10:20 AM,11,Emily Brodeur,481,Guy Ingram,337
01/19/25 10:20 AM,11,Carson Ip,418,Ayotunde Adeyeri,407
01/19/25 10:22 AM,11,Emmanuel Egbele,494,Wajid Iqbal,443
01/19/25 10:23 AM,11,Ather Sharif,471,Lila Crotty,382
01/19/25 10:24 AM,11,Jeannie Wilson,420,Cheryl Melvin,296
01/19/25 10:25 AM,11,Jennifer Clinchy,370,Gary Smart,303
01/19/25 10:29 AM,11,Nancy Bowen,543,Paula Catanese,374
01/19/25 10:31 AM,11,Elise Bickford,411,Jeremy Jeffers,394
01/19/25 10:33 AM,11,Jane Geary,362,Beth Leech,341
01/19/25 10:37 AM,11,Andrea Hatch,347,Gerianne Abriano,331
01/19/25 11:06 AM,12,Carson Ip,482,Terry Kang,304
01/19/25 11:06 AM,12,Julia Swaney,438,Betsey Wood,241
01/19/25 11:06 AM,12,Ethan Joseph,465,Mary Pastore,413
01/19/25 11:14 AM,12,Ayotunde Adeyeri,429,Emmanuel Egbele,306
01/19/25 11:14 AM,12,Nancy Bowen,513,Emily Brodeur,328
01/19/25 11:15 AM,12,Wajid Iqbal,433,Jeremy Jeffers,300
01/19/25 11:18 AM,12,Carolyn Atchison,429,Jeannie Wilson,348
01/19/25 11:26 AM,12,Lila Crotty,424,Cornelia Guest,345
01/19/25 11:27 AM,12,Eric Fox,526,Elise Bickford,370
01/19/25 11:28 AM,12,Jane Geary,395,Jennifer Clinchy,387
01/19/25 11:28 AM,12,Guy Ingram,371,Beth Leech,310
01/19/25 11:31 AM,12,Gary Smart,395,Andrea Hatch,292
01/19/25 11:33 AM,12,Cheryl Melvin,360,Paula Catanese,354
01/19/25 11:34 AM,12,Ather Sharif,420,Gerianne Abriano,243
01/19/25 01:25 PM,13,Cornelia Guest,461,Betsey Wood,335
01/19/25 01:25 PM,13,Gary Smart,406,Wajid Iqbal,312
01/19/25 01:27 PM,13,Jeremy Jeffers,401,Carolyn Atchison,334
