Name,Rating
Jason Keller,2016
Wellington Jighere,1975
Ben Schoenbrun,1954
Nsikak Etim,1921
Quinn James,1889
Dennis Ikekeregor,1860
Chris Lipe,1844
Robert Linn,1842
Stefan Rau,1827
Laurie Cohen,1804
