Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
11/10/23 04:10 PM,6,Kolton Koehler,492,Joel Wapnick,383
11/10/23 04:15 PM,6,Quinn James,438,Travis Chaney,321
11/10/23 04:18 PM,6,Rasheed Balogun,483,Dave Wiegand,385
11/10/23 04:23 PM,6,Brad Whitmarsh,489,Alec Sjöholm,452
11/10/23 04:23 PM,6,Chris Lipe,527,Austin Shin,354
11/10/23 04:23 PM,6,John O'Laughlin,530,Kevin Fraley,396
11/10/23 04:25 PM,6,David Whitley,468,Puneet Sharma,357
11/10/23 04:27 PM,6,Scott Jackson,526,Randi Goldberg,373
11/10/23 04:31 PM,6,Peter Armstrong,457,Rob Robinsky,401
11/10/23 04:31 PM,6,Becky Dyer,435,Mohammad Sulaiman,362
11/10/23 04:49 PM,7,Kolton Koehler,513,Rasheed Balogun,345
11/10/23 05:14 PM,7,Puneet Sharma,442,Sandy Nang,393
11/10/23 05:16 PM,7,Travis Chaney,557,Mohammad Sulaiman,363
11/10/23 05:17 PM,7,Chris Lipe,473,John O'Laughlin,364
11/10/23 05:19 PM,7,Dave Wiegand,521,Alec Sjöholm,321
11/10/23 05:22 PM,7,Austin Shin,530,Joel Wapnick,433
11/10/23 05:24 PM,7,Quinn James,455,Scott Jackson,316
11/10/23 05:25 PM,7,David Whitley,474,Christopher Grubb,389
11/10/23 05:28 PM,7,Brad Whitmarsh,499,Rob Robinsky,342
11/10/23 05:30 PM,7,Randi Goldberg,480,Becky Dyer,425
11/10/23 05:41 PM,7,Peter Armstrong,434,Kevin Fraley,406
11/10/23 06:06 PM,8,Becky Dyer,486,Travis Chaney,408
11/10/23 06:15 PM,8,Mohammad Sulaiman,451,Sandy Nang,355
11/10/23 06:16 PM,8,Joel Wapnick,484,Alec Sjöholm,469
11/10/23 06:17 PM,8,Kolton Koehler,466,Chris Lipe,391
11/10/23 06:19 PM,8,Scott Jackson,502,David Whitley,365
11/10/23 06:20 PM,8,Austin Shin,514,Rob Robinsky,487
11/10/23 06:22 PM,8,Christopher Grubb,454,John O'Laughlin,307
11/10/23 06:26 PM,8,Randi Goldberg,452,Puneet Sharma,433
11/10/23 06:30 PM,8,Quinn James,468,Kevin Fraley,371
11/10/23 06:30 PM,8,Dave Wiegand,505,Brad Whitmarsh,424
11/10/23 06:33 PM,8,Rasheed Balogun,446,Peter Armstrong,398
11/11/23 09:41 AM,9,Travis Chaney,445,Randi Goldberg,399
11/11/23 09:42 AM,9,Dave Wiegand,505,Austin Shin,425
11/11/23 09:47 AM,9,Kevin Fraley,519,Sandy Nang,322
11/11/23 09:49 AM,9,Alec Sjöholm,490,Scott Jackson,363
11/11/23 09:50 AM,9,Quinn James,495,Rasheed Balogun,360
11/11/23 09:51 AM,9,Joel Wapnick,402,Peter Armstrong,383
11/11/23 09:55 AM,9,Rob Robinsky,593,David Whitley,357
11/11/23 09:55 AM,9,Kolton Koehler,513,Brad Whitmarsh,364
11/11/23 09:55 AM,9,John O'Laughlin,480,Becky Dyer,359
11/11/23 09:56 AM,9,Chris Lipe,464,Christopher Grubb,439
11/11/23 10:01 AM,9,Puneet Sharma,409,Mohammad Sulaiman,366
11/11/23 10:37 AM,10,Rasheed Balogun,458,Scott Jackson,397
11/11/23 10:41 AM,10,Brad Whitmarsh,397,Austin Shin,314
11/11/23 10:46 AM,10,Kevin Fraley,486,Travis Chaney,471
11/11/23 10:47 AM,10,David Whitley,473,Becky Dyer,453
11/11/23 10:47 AM,10,John O'Laughlin,465,Sandy Nang,302
11/11/23 10:51 AM,10,Quinn James,448,Dave Wiegand,384
11/11/23 10:52 AM,10,Alec Sjöholm,470,Puneet Sharma,391
11/11/23 10:54 AM,10,Kolton Koehler,534,Peter Armstrong,459
11/11/23 10:57 AM,10,Rob Robinsky,506,Chris Lipe,356
11/11/23 10:57 AM,10,Christopher Grubb,425,Joel Wapnick,405
11/11/23 11:01 AM,10,Randi Goldberg,434,Mohammad Sulaiman,371
11/11/23 11:41 AM,11,Puneet Sharma,405,Travis Chaney,367
11/11/23 11:45 AM,11,David Whitley,387,Sandy Nang,384
11/11/23 11:45 AM,11,Christopher Grubb,536,Alec Sjöholm,430
11/11/23 11:48 AM,11,Rob Robinsky,493,Rasheed Balogun,477
11/11/23 11:48 AM,11,Dave Wiegand,439,Kolton Koehler,432
11/11/23 11:50 AM,11,Quinn James,507,Austin Shin,432
11/11/23 11:54 AM,11,Kevin Fraley,434,Mohammad Sulaiman,389
11/11/23 11:56 AM,11,Joel Wapnick,436,Brad Whitmarsh,432
11/11/23 11:57 AM,11,Scott Jackson,453,Becky Dyer,443
11/11/23 12:03 PM,11,Peter Armstrong,415,Chris Lipe,371
11/11/23 12:05 PM,11,John O'Laughlin,415,Randi Goldberg,374
11/11/23 12:28 PM,12,Alec Sjöholm,593,Rasheed Balogun,225
11/11/23 12:30 PM,12,Scott Jackson,431,Travis Chaney,394
11/11/23 12:49 PM,12,Kevin Fraley,501,Chris Lipe,388
11/11/23 12:52 PM,12,Quinn James,513,Brad Whitmarsh,496
11/11/23 12:52 PM,12,Becky Dyer,478,Puneet Sharma,460
11/11/23 12:52 PM,12,David Whitley,519,Mohammad Sulaiman,366
11/11/23 12:53 PM,12,Dave Wiegand,420,Joel Wapnick,318
11/11/23 12:55 PM,12,Rob Robinsky,444,Kolton Koehler,404
11/11/23 12:58 PM,12,Austin Shin,441,John O'Laughlin,431
11/11/23 01:00 PM,12,Sandy Nang,515,Randi Goldberg,362
11/11/23 01:02 PM,12,Christopher Grubb,436,Peter Armstrong,380
11/11/23 03:09 PM,13,Chris Lipe,498,Rasheed Balogun,346
11/11/23 03:15 PM,13,Becky Dyer,449,Travis Chaney,373
11/11/23 03:17 PM,13,Kolton Koehler,486,Quinn James,455
11/11/23 03:22 PM,13,Sandy Nang,479,Randi Goldberg,318
11/11/23 03:23 PM,13,Kevin Fraley,444,Alec Sjöholm,379
11/11/23 03:23 PM,13,John O'Laughlin,512,Joel Wapnick,490
11/11/23 03:25 PM,13,Dave Wiegand,464,Rob Robinsky,402
11/11/23 03:29 PM,13,Austin Shin,499,David Whitley,410
11/11/23 03:29 PM,13,Puneet Sharma,433,Mohammad Sulaiman,366
11/11/23 03:32 PM,13,Peter Armstrong,481,Scott Jackson,422
11/11/23 03:32 PM,13,Brad Whitmarsh,426,Christopher Grubb,418
11/11/23 04:08 PM,14,Becky Dyer,408,Rasheed Balogun,394
11/11/23 04:12 PM,14,Randi Goldberg,425,Travis Chaney,385
11/11/23 04:14 PM,14,Alec Sjöholm,392,Kolton Koehler,375
11/11/23 04:17 PM,14,Scott Jackson,535,Chris Lipe,488
11/11/23 04:18 PM,14,Kevin Fraley,445,Austin Shin,322
11/11/23 04:20 PM,14,Sandy Nang,439,Mohammad Sulaiman,423
11/11/23 04:24 PM,14,Rob Robinsky,466,Quinn James,345
11/11/23 04:24 PM,14,David Whitley,492,Joel Wapnick,379
11/11/23 04:31 PM,14,Dave Wiegand,427,Christopher Grubb,406
11/11/23 04:33 PM,14,John O'Laughlin,471,Brad Whitmarsh,449
11/11/23 04:34 PM,14,Peter Armstrong,465,Puneet Sharma,435
11/11/23 05:04 PM,15,Mohammad Sulaiman,427,Travis Chaney,379
11/11/23 05:10 PM,15,Scott Jackson,437,Sandy Nang,376
11/11/23 05:13 PM,15,Randi Goldberg,390,Becky Dyer,362
11/11/23 05:20 PM,15,Puneet Sharma,409,Rasheed Balogun,321
11/11/23 05:21 PM,15,Chris Lipe,415,Brad Whitmarsh,371
11/11/23 05:23 PM,15,Kevin Fraley,528,Joel Wapnick,376
11/11/23 05:28 PM,15,David Whitley,385,Quinn James,367
11/11/23 05:28 PM,15,Alec Sjöholm,451,Rob Robinsky,337
11/11/23 05:29 PM,15,John O'Laughlin,420,Kolton Koehler,393
11/11/23 05:30 PM,15,Austin Shin,513,Christopher Grubb,322
11/11/23 05:30 PM,15,Dave Wiegand,508,Peter Armstrong,354
11/11/23 05:44 PM,16,Sandy Nang,480,Travis Chaney,304
11/11/23 06:10 PM,16,Christopher Grubb,593,Austin Shin,336
11/11/23 06:10 PM,16,Rasheed Balogun,463,Randi Goldberg,448
11/11/23 06:13 PM,16,Mohammad Sulaiman,472,Becky Dyer,414
11/11/23 06:16 PM,16,Puneet Sharma,482,Chris Lipe,443
11/11/23 06:20 PM,16,John O'Laughlin,522,Quinn James,306
11/11/23 06:20 PM,16,Peter Armstrong,527,Alec Sjöholm,465
11/11/23 06:21 PM,16,Kolton Koehler,577,Rob Robinsky,285
11/11/23 06:21 PM,16,Brad Whitmarsh,510,David Whitley,342
11/11/23 06:25 PM,16,Scott Jackson,573,Joel Wapnick,418
11/11/23 06:31 PM,16,Kevin Fraley,485,Dave Wiegand,446
11/12/23 09:37 AM,17,Travis Chaney,396,Rasheed Balogun,358
11/12/23 09:52 AM,17,Kolton Koehler,598,Brad Whitmarsh,415
11/12/23 09:52 AM,17,John O'Laughlin,425,Rob Robinsky,367
11/12/23 09:53 AM,17,Sandy Nang,447,Becky Dyer,360
11/12/23 09:53 AM,17,Alec Sjöholm,532,Quinn James,319
11/12/23 09:55 AM,17,Dave Wiegand,602,Kevin Fraley,305
11/12/23 09:59 AM,17,Peter Armstrong,528,David Whitley,430
11/12/23 09:59 AM,17,Puneet Sharma,424,Christopher Grubb,362
11/12/23 10:01 AM,17,Austin Shin,396,Scott Jackson,320
11/12/23 10:01 AM,17,Randi Goldberg,502,Chris Lipe,429
11/12/23 10:01 AM,17,Mohammad Sulaiman,447,Joel Wapnick,443
11/12/23 10:49 AM,18,Travis Chaney,432,Joel Wapnick,364
11/12/23 10:51 AM,18,Dave Wiegand,469,John O'Laughlin,346
11/12/23 10:52 AM,18,Rasheed Balogun,457,Austin Shin,380
11/12/23 10:53 AM,18,Rob Robinsky,546,Scott Jackson,352
11/12/23 10:53 AM,18,Puneet Sharma,562,Brad Whitmarsh,373
11/12/23 10:57 AM,18,Alec Sjöholm,542,Becky Dyer,408
11/12/23 10:59 AM,18,Christopher Grubb,517,Randi Goldberg,341
11/12/23 11:00 AM,18,Quinn James,424,Sandy Nang,415
11/12/23 11:00 AM,18,Mohammad Sulaiman,464,Chris Lipe,317
11/12/23 11:01 AM,18,Peter Armstrong,450,Kevin Fraley,437
11/12/23 11:01 AM,18,David Whitley,387,Kolton Koehler,384
11/12/23 11:41 AM,19,Dave Wiegand,467,Alec Sjöholm,427
11/12/23 11:47 AM,19,Rob Robinsky,541,Sandy Nang,355
11/12/23 11:49 AM,19,Brad Whitmarsh,404,Scott Jackson,309
11/12/23 11:50 AM,19,Rasheed Balogun,428,Mohammad Sulaiman,358
11/12/23 11:51 AM,19,Becky Dyer,476,Joel Wapnick,415
11/12/23 11:52 AM,19,Travis Chaney,464,Chris Lipe,452
11/12/23 11:56 AM,19,Austin Shin,572,Puneet Sharma,418
11/12/23 11:57 AM,19,Randi Goldberg,528,David Whitley,456
11/12/23 12:00 PM,19,Kevin Fraley,458,Kolton Koehler,405
11/12/23 12:02 PM,19,Christopher Grubb,498,Quinn James,478
11/12/23 12:08 PM,19,Peter Armstrong,413,John O'Laughlin,386
11/12/23 12:26 PM,20,Scott Jackson,601,Travis Chaney,268
11/12/23 12:43 PM,20,Joel Wapnick,589,Sandy Nang,291
11/12/23 12:51 PM,20,Dave Wiegand,541,Peter Armstrong,459
11/12/23 12:51 PM,20,Chris Lipe,515,David Whitley,314
11/12/23 12:52 PM,20,Rasheed Balogun,453,John O'Laughlin,402
11/12/23 12:53 PM,20,Austin Shin,417,Mohammad Sulaiman,350
11/12/23 12:53 PM,20,Puneet Sharma,490,Rob Robinsky,453
11/12/23 12:55 PM,20,Brad Whitmarsh,404,Randi Goldberg,300
11/12/23 12:59 PM,20,Kevin Fraley,452,Becky Dyer,434
11/12/23 01:03 PM,20,Quinn James,520,Christopher Grubb,358
11/12/23 01:05 PM,20,Kolton Koehler,475,Alec Sjöholm,352
11/12/23 03:17 PM,21,Austin Shin,533,Dave Wiegand,481
11/12/23 03:17 PM,21,Alec Sjöholm,471,John O'Laughlin,424
11/12/23 03:18 PM,21,Sandy Nang,472,Rasheed Balogun,418
11/12/23 03:18 PM,21,Travis Chaney,450,Joel Wapnick,396
11/12/23 03:23 PM,21,Christopher Grubb,473,Brad Whitmarsh,390
11/12/23 03:24 PM,21,Mohammad Sulaiman,468,David Whitley,375
11/12/23 03:25 PM,21,Quinn James,474,Puneet Sharma,295
11/12/23 03:26 PM,21,Becky Dyer,424,Chris Lipe,350
11/12/23 03:27 PM,21,Kolton Koehler,421,Peter Armstrong,394
11/12/23 03:28 PM,21,Kevin Fraley,571,Rob Robinsky,320
11/12/23 03:30 PM,21,Randi Goldberg,462,Scott Jackson,429
11/12/23 04:03 PM,22,Rasheed Balogun,427,Travis Chaney,402
11/12/23 04:18 PM,22,Sandy Nang,472,Chris Lipe,348
11/12/23 04:21 PM,22,David Whitley,499,Randi Goldberg,408
11/12/23 04:21 PM,22,Austin Shin,430,Alec Sjöholm,370
11/12/23 04:23 PM,22,Kolton Koehler,434,Dave Wiegand,342
11/12/23 04:23 PM,22,Rob Robinsky,502,John O'Laughlin,389
11/12/23 04:26 PM,22,Brad Whitmarsh,454,Becky Dyer,438
11/12/23 04:29 PM,22,Kevin Fraley,483,Christopher Grubb,389
11/12/23 04:32 PM,22,Mohammad Sulaiman,434,Scott Jackson,427
11/12/23 04:32 PM,22,Quinn James,463,Peter Armstrong,380
11/12/23 04:33 PM,22,Puneet Sharma,456,Joel Wapnick,368
11/12/23 05:17 PM,23,Chris Lipe,530,Travis Chaney,336
11/12/23 05:20 PM,23,Dave Wiegand,513,Kolton Koehler,395
11/12/23 05:21 PM,23,Rob Robinsky,530,Austin Shin,414
11/12/23 05:21 PM,23,Sandy Nang,425,Scott Jackson,397
11/12/23 05:24 PM,23,Christopher Grubb,474,Becky Dyer,392
11/12/23 05:25 PM,23,Alec Sjöholm,441,Brad Whitmarsh,408
11/12/23 05:25 PM,23,David Whitley,465,Rasheed Balogun,463
11/12/23 05:31 PM,23,Peter Armstrong,424,Puneet Sharma,383
11/12/23 05:32 PM,23,Kevin Fraley,519,Quinn James,326
11/12/23 05:33 PM,23,Mohammad Sulaiman,399,John O'Laughlin,381
11/12/23 05:38 PM,23,Randi Goldberg,431,Joel Wapnick,366
11/12/23 06:15 PM,24,Brad Whitmarsh,480,Travis Chaney,317
11/12/23 06:22 PM,24,Christopher Grubb,486,Scott Jackson,398
11/12/23 06:22 PM,24,David Whitley,580,Sandy Nang,367
11/12/23 06:23 PM,24,Rasheed Balogun,513,John O'Laughlin,508
11/12/23 06:24 PM,24,Quinn James,512,Alec Sjöholm,443
11/12/23 06:26 PM,24,Mohammad Sulaiman,507,Kolton Koehler,424
11/12/23 06:28 PM,24,Chris Lipe,552,Joel Wapnick,349
11/12/23 06:29 PM,24,Dave Wiegand,397,Becky Dyer,345
11/12/23 06:29 PM,24,Peter Armstrong,586,Randi Goldberg,390
11/12/23 06:32 PM,24,Puneet Sharma,404,Kevin Fraley,396
11/12/23 06:44 PM,24,Austin Shin,424,Rob Robinsky,411
11/10/23 09:45 AM,1,Ruth Hamilton,472,Lola McKissen,358
11/10/23 09:46 AM,1,Lindsay Shin,432,Vera Bigall,343
11/10/23 09:46 AM,1,Rachel Grubb,516,Chris Sjöholm,406
11/10/23 09:49 AM,1,Kevin Schutz,498,Andrea Hatch,353
11/10/23 09:52 AM,1,Betty Cornelison,392,Eric Fox,279
11/10/23 09:53 AM,1,Ayotunde Adeyeri,447,Gary Smart,357
11/10/23 09:55 AM,1,John Karris,424,Rod Weis,283
11/10/23 09:58 AM,1,Noel Livermore,462,Robin Cole,323
11/10/23 10:27 AM,1,Bharath Balakrishnan,50,Bye,0
11/10/23 10:27 AM,2,Lindsay Shin,50,Bye,0
11/10/23 10:29 AM,3,Vera Bigall,50,Bye,0
11/10/23 10:31 AM,2,Vera Bigall,445,Bharath Balakrishnan,344
11/10/23 10:44 AM,2,Kevin Schutz,426,Rachel Grubb,354
11/10/23 10:44 AM,2,Gary Smart,390,Chris Sjöholm,352
11/10/23 10:47 AM,2,Ruth Hamilton,465,Rod Weis,301
11/10/23 10:49 AM,2,Noel Livermore,418,Betty Cornelison,398
11/10/23 10:49 AM,2,Eric Fox,370,Robin Cole,326
11/10/23 10:54 AM,2,John Karris,358,Lola McKissen,328
11/10/23 11:04 AM,2,Andrea Hatch,369,Ayotunde Adeyeri,332
11/10/23 11:27 AM,3,Lindsay Shin,577,Bharath Balakrishnan,384
11/10/23 11:28 AM,3,Betty Cornelison,425,Robin Cole,340
11/10/23 11:35 AM,3,Gary Smart,399,Rachel Grubb,378
11/10/23 11:45 AM,3,Kevin Schutz,514,Ayotunde Adeyeri,409
11/10/23 11:47 AM,3,Eric Fox,405,Noel Livermore,377
11/10/23 11:50 AM,3,Lola McKissen,464,Rod Weis,412
11/10/23 11:51 AM,3,Chris Sjöholm,471,Andrea Hatch,287
11/10/23 11:52 AM,3,John Karris,426,Ruth Hamilton,373
11/10/23 12:08 PM,4,Rod Weis,50,Bye,0
11/10/23 12:18 PM,4,Bharath Balakrishnan,416,Rachel Grubb,353
11/10/23 12:26 PM,4,Lindsay Shin,447,Betty Cornelison,382
11/10/23 12:39 PM,4,Chris Sjöholm,398,Robin Cole,286
11/10/23 12:39 PM,4,Kevin Schutz,434,Ruth Hamilton,343
11/10/23 12:40 PM,4,Vera Bigall,404,Ayotunde Adeyeri,317
11/10/23 12:45 PM,4,Noel Livermore,428,John Karris,393
11/10/23 12:54 PM,4,Eric Fox,419,Gary Smart,386
11/10/23 12:56 PM,4,Andrea Hatch,466,Lola McKissen,405
11/10/23 03:09 PM,5,Kevin Schutz,457,Lindsay Shin,381
11/10/23 03:11 PM,5,Gary Smart,499,Betty Cornelison,344
11/10/23 03:16 PM,5,Bharath Balakrishnan,544,Andrea Hatch,333
11/10/23 03:17 PM,5,Ayotunde Adeyeri,492,Lola McKissen,313
11/10/23 03:20 PM,5,Chris Sjöholm,430,Ruth Hamilton,363
11/10/23 03:25 PM,5,Vera Bigall,450,Noel Livermore,401
11/10/23 03:26 PM,5,John Karris,367,Eric Fox,334
11/10/23 03:32 PM,5,Rod Weis,419,Rachel Grubb,387
11/10/23 03:32 PM,5,Robin Cole,50,Bye,0
11/10/23 04:00 PM,6,Bharath Balakrishnan,509,Gary Smart,359
11/10/23 04:05 PM,6,Betty Cornelison,383,Chris Sjöholm,377
11/10/23 04:15 PM,6,Kevin Schutz,419,Noel Livermore,374
11/10/23 04:18 PM,6,Andrea Hatch,379,Ruth Hamilton,368
11/10/23 04:19 PM,6,Lindsay Shin,374,John Karris,365
11/10/23 04:21 PM,6,Lola McKissen,50,Bye,0
11/10/23 04:23 PM,6,Vera Bigall,376,Eric Fox,368
11/10/23 04:32 PM,6,Rod Weis,362,Robin Cole,342
11/10/23 04:34 PM,6,Ayotunde Adeyeri,426,Rachel Grubb,298
11/10/23 04:55 PM,7,Ruth Hamilton,408,Gary Smart,367
11/10/23 05:04 PM,7,Lindsay Shin,498,Noel Livermore,337
11/10/23 05:05 PM,7,Bharath Balakrishnan,449,Eric Fox,335
11/10/23 05:10 PM,7,Kevin Schutz,431,John Karris,387
11/10/23 05:10 PM,7,Chris Sjöholm,482,Vera Bigall,314
11/10/23 05:11 PM,7,Lola McKissen,429,Robin Cole,389
11/10/23 04:21 PM,7,Rachel Grubb,50,Bye,0
11/10/23 05:30 PM,7,Andrea Hatch,400,Rod Weis,346
11/10/23 05:34 PM,7,Betty Cornelison,454,Ayotunde Adeyeri,379
11/10/23 05:46 PM,8,Kevin Schutz,417,Vera Bigall,342
11/10/23 05:51 PM,8,Chris Sjöholm,468,Lindsay Shin,337
11/10/23 05:57 PM,8,John Karris,394,Bharath Balakrishnan,381
11/10/23 06:20 PM,8,Betty Cornelison,431,Lola McKissen,425
11/10/23 06:21 PM,8,Noel Livermore,599,Ayotunde Adeyeri,550
11/10/23 06:24 PM,8,Rod Weis,435,Gary Smart,431
11/10/23 06:24 PM,8,Eric Fox,435,Andrea Hatch,318
11/10/23 06:47 PM,8,Rachel Grubb,386,Robin Cole,325
11/11/23 07:51 AM,8,Ruth Hamilton,50,Bye,0
11/11/23 09:44 AM,9,Lola McKissen,409,Gary Smart,401
11/11/23 09:44 AM,9,Ayotunde Adeyeri,463,Eric Fox,394
11/11/23 09:46 AM,9,Kevin Schutz,472,Chris Sjöholm,399
11/11/23 09:47 AM,9,Vera Bigall,525,John Karris,426
11/11/23 09:50 AM,9,Bharath Balakrishnan,416,Betty Cornelison,344
11/11/23 09:50 AM,9,Rachel Grubb,377,Andrea Hatch,322
11/11/23 09:50 AM,9,Noel Livermore,463,Rod Weis,308
11/11/23 09:51 AM,9,Ruth Hamilton,422,Lindsay Shin,304
11/11/23 10:34 AM,10,Vera Bigall,515,Betty Cornelison,366
11/11/23 10:35 AM,10,Noel Livermore,513,Ruth Hamilton,323
11/11/23 10:40 AM,10,Lindsay Shin,482,Eric Fox,475
11/11/23 10:41 AM,10,Ayotunde Adeyeri,424,Rod Weis,368
11/11/23 10:41 AM,10,Kevin Schutz,437,Bharath Balakrishnan,344
11/11/23 10:45 AM,10,Lola McKissen,370,Rachel Grubb,311
11/11/23 10:45 AM,10,Andrea Hatch,384,Gary Smart,372
11/11/23 10:46 AM,10,John Karris,425,Chris Sjöholm,332
11/11/23 11:27 AM,11,Vera Bigall,442,Gary Smart,387
11/11/23 11:27 AM,11,Betty Cornelison,418,Rod Weis,292
11/11/23 11:29 AM,11,Bharath Balakrishnan,415,Ruth Hamilton,387
11/11/23 11:30 AM,11,Chris Sjöholm,497,Ayotunde Adeyeri,440
11/11/23 11:32 AM,11,Lindsay Shin,512,Rachel Grubb,352
11/11/23 11:35 AM,11,Kevin Schutz,475,Eric Fox,334
11/11/23 11:40 AM,11,Noel Livermore,368,Lola McKissen,300
11/11/23 11:49 AM,11,John Karris,442,Andrea Hatch,346
11/11/23 12:24 PM,12,Kevin Schutz,459,Lola McKissen,360
11/11/23 12:26 PM,12,Rachel Grubb,497,Betty Cornelison,272
11/11/23 12:29 PM,12,Bharath Balakrishnan,455,Ayotunde Adeyeri,401
11/11/23 12:30 PM,12,Ruth Hamilton,367,Eric Fox,361
11/11/23 12:34 PM,12,Gary Smart,473,John Karris,453
11/11/23 12:35 PM,12,Lindsay Shin,412,Andrea Hatch,385
11/11/23 12:37 PM,12,Chris Sjöholm,401,Noel Livermore,381
11/11/23 12:37 PM,12,Rod Weis,439,Vera Bigall,253
11/11/23 03:09 PM,13,Vera Bigall,409,Gary Smart,388
11/11/23 03:09 PM,13,Kevin Schutz,432,Lola McKissen,430
11/11/23 03:10 PM,13,Lindsay Shin,503,Rod Weis,380
11/11/23 03:15 PM,13,Rachel Grubb,452,Eric Fox,383
11/11/23 03:19 PM,13,Ruth Hamilton,444,Bharath Balakrishnan,402
11/11/23 03:21 PM,13,Noel Livermore,370,Chris Sjöholm,273
11/11/23 03:22 PM,13,Andrea Hatch,367,Betty Cornelison,367
11/11/23 03:25 PM,13,Ayotunde Adeyeri,440,John Karris,316
11/11/23 04:02 PM,14,Bharath Balakrishnan,587,Chris Sjöholm,372
11/11/23 04:06 PM,14,Kevin Schutz,476,Betty Cornelison,373
11/11/23 04:08 PM,14,Gary Smart,370,Noel Livermore,348
11/11/23 04:09 PM,14,Lindsay Shin,587,Rachel Grubb,292
11/11/23 04:13 PM,14,Andrea Hatch,453,John Karris,333
11/11/23 04:14 PM,14,Lola McKissen,427,Vera Bigall,423
11/11/23 04:14 PM,14,Rod Weis,342,Eric Fox,339
