Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
44751.34807,1,Tobey Roland,484,Harmony Kuller,286
44751.35242,1,Emily Brodeur,442,Dorcas Alexander,428
44751.35399,1,BJ Premore,518,Cheryl Melvin,427
44751.35416,1,Randi Goldberg,373,Kaia,363
44751.35553,1,Lindsay Shin,440,Joe Roberdeau,417
44751.35569,1,Betty Cornelison,429,Terry Kang,347
44751.35714,1,Steve Krieger,419,Mahboob Khan,314
44751.35751,1,Nitya Chagti,468,Ruth Hamilton,395
44751.35917,1,Yukiko Loritz,415,Wajid Iqbal,357
44751.36012,1,Priya Fernando,519,Ayotunde Adeyeri,479
44751.36016,1,Roger Cullman,448,Ifedayo Obisesan,351
44751.36081,1,Lola McKissen,406,Gary Smart,394
44751.36156,1,Rohaina Tanveer,410,Yvonne Lobo,405
44751.36191,1,Paula Catanese,462,Abdul Khan,398
44751.3622,1,Irfan Faroqui,401,Melissa Routzahn,364
44751.36399,1,Noel Livermore,370,Maureen Morris,339
44751.38803,2,Terry Kang,520,Maureen Morris,283
44751.39354,2,Kaia,420,Harmony Kuller,378
44751.39395,2,Steve Krieger,436,Rohaina Tanveer,349
44751.39404,2,Ruth Hamilton,405,Priya Fernando,378
44751.39589,2,Noel Livermore,425,Betty Cornelison,341
44751.39591,2,Tobey Roland,426,Randi Goldberg,356
44751.3973,2,Dorcas Alexander,426,Ifedayo Obisesan,366
44751.39851,2,Lindsay Shin,507,Wajid Iqbal,388
44751.39907,2,Roger Cullman,474,Emily Brodeur,289
44751.39946,2,BJ Premore,398,Lola McKissen,392
44751.39956,2,Melissa Routzahn,421,Abdul Khan,377
44751.39959,2,Gary Smart,421,Cheryl Melvin,358
44751.40117,2,Irfan Faroqui,441,Paula Catanese,400
44751.40291,2,Yukiko Loritz,443,Joe Roberdeau,346
44751.40329,2,Ayotunde Adeyeri,499,Nitya Chagti,307
44751.40777,2,Yvonne Lobo,459,Mahboob Khan,392
44751.42699,3,Betty Cornelison,437,Maureen Morris,430
44751.43292,3,Kaia,362,Tobey Roland,349
44751.43434,3,Randi Goldberg,486,Harmony Kuller,298
44751.43513,3,Terry Kang,486,Noel Livermore,374
44751.43811,3,Ifedayo Obisesan,416,Emily Brodeur,351
44751.43911,3,Lola McKissen,543,Cheryl Melvin,283
44751.44051,3,Rohaina Tanveer,423,Mahboob Khan,342
44751.44104,3,Gary Smart,375,BJ Premore,373
44751.4414,3,Abdul Khan,389,Irfan Faroqui,310
44751.44147,3,Steve Krieger,498,Yvonne Lobo,415
44751.44201,3,Lindsay Shin,424,Yukiko Loritz,390
44751.44303,3,Wajid Iqbal,402,Joe Roberdeau,289
44751.44382,3,Melissa Routzahn,432,Paula Catanese,273
44751.44387,3,Priya Fernando,447,Nitya Chagti,408
44751.44926,3,Roger Cullman,440,Dorcas Alexander,413
44751.45127,3,Ayotunde Adeyeri,400,Ruth Hamilton,335
44751.5278,4,Betty Cornelison,408,Ruth Hamilton,344
44751.52859,4,Dorcas Alexander,369,Kaia,350
44751.5324,4,Yukiko Loritz,532,Steve Krieger,445
44751.53329,4,Lindsay Shin,432,Noel Livermore,406
44751.53358,4,Wajid Iqbal,361,Mahboob Khan,337
44751.53394,4,Joe Roberdeau,419,Abdul Khan,350
44751.53405,4,Rohaina Tanveer,510,Randi Goldberg,421
44751.53429,4,Nitya Chagti,425,Emily Brodeur,369
44751.53481,4,Melissa Routzahn,415,Lola McKissen,354
44751.53559,4,Ifedayo Obisesan,425,Cheryl Melvin,364
44751.53792,4,Maureen Morris,349,Harmony Kuller,342
44751.53912,4,Yvonne Lobo,398,Gary Smart,395
44751.53942,4,Ayotunde Adeyeri,441,Terry Kang,354
44751.54066,4,Priya Fernando,413,Paula Catanese,377
44751.5413,4,Roger Cullman,426,Tobey Roland,303
44751.54131,4,BJ Premore,443,Irfan Faroqui,387
44751.56714,5,Joe Roberdeau,461,Emily Brodeur,448
44751.56883,5,Wajid Iqbal,402,Abdul Khan,334
44751.56896,5,Lola McKissen,417,Tobey Roland,381
44751.56962,5,Noel Livermore,452,BJ Premore,353
44751.56971,5,Gary Smart,390,Priya Fernando,374
44751.57014,5,Rohaina Tanveer,455,Irfan Faroqui,303
44751.5708,5,Betty Cornelison,354,Kaia,288
44751.5713,5,Terry Kang,475,Lindsay Shin,305
44751.57159,5,Cheryl Melvin,408,Harmony Kuller,387
44751.57204,5,Ruth Hamilton,442,Ifedayo Obisesan,360
44751.5745,5,Maureen Morris,400,Mahboob Khan,312
44751.57762,5,Steve Krieger,450,Roger Cullman,413
44751.57861,5,Yukiko Loritz,394,Randi Goldberg,394
44751.58086,5,Melissa Routzahn,417,Ayotunde Adeyeri,408
44751.5809,5,Nitya Chagti,437,Paula Catanese,414
44751.58116,5,Dorcas Alexander,422,Yvonne Lobo,414
44751.60427,6,Terry Kang,443,Lola McKissen,373
44751.60453,6,Gary Smart,438,Tobey Roland,347
44751.60716,6,Emily Brodeur,397,Mahboob Khan,382
44751.60861,6,Wajid Iqbal,467,Ifedayo Obisesan,361
44751.60946,6,Rohaina Tanveer,392,Betty Cornelison,387
44751.61012,6,Harmony Kuller,399,Joe Roberdeau,387
44751.61186,6,BJ Premore,422,Priya Fernando,414
44751.61359,6,Maureen Morris,401,Ruth Hamilton,395
