Name,Rating
Terry Kang,1557
Emmanuel Egbele,1444
Mpakaboari Jack,1597
Adebola Sanya,1570
Ayotunde Adeyeri,1531
Bharath Balakrishnan,1686
Lindsay Shin,1568
Melissa Routzahn,1458
Gary Smart,1384
Eric Fox,1188
Ruth Hamilton,1428
Guy Ingram,1414
KC Frodyma,1367
Tobey Roland,1275
Paula Catanese,1371
Abdul Khan,1243
Betty Cornelison,1253
Caroline Polak Scowcroft,1199
Jeannie Wilson,1145
Cheryl Melvin,985
Maureen Morris,1086
Tony Boyle,626
Nancee Mancel,0
Ethan Joseph,0
