Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
02/16/25 01:13 PM,12,Puneet Sharma,452,Peter Armstrong,400
02/16/25 01:21 PM,12,Nitya Chagti,545,Alec Sjöholm,474
02/16/25 01:35 PM,11,Terry Kang,398,Peter Armstrong,385
02/16/25 02:52 PM,13,Kolton Koehler,504,Bharath Balakrishnan,365
02/16/25 02:52 PM,13,Conrad Bassett-Bouchard,557,Mark Francillon,398
02/16/25 02:52 PM,13,Joe Roberdeau,447,Lola McKissen,438
02/16/25 02:56 PM,13,Peter Armstrong,375,Travis Chaney,374
02/16/25 02:57 PM,13,David Whitley,503,Dave Wiegand,478
02/16/25 02:57 PM,13,Alec Sjöholm,561,Terry Kang,375
02/16/25 03:00 PM,13,Puneet Sharma,549,Chris Lipe,405
02/16/25 03:05 PM,13,Christopher Grubb,461,Eric Fox,319
02/16/25 03:06 PM,13,Walker Willingham,453,Randi Goldberg,436
02/16/25 03:09 PM,13,Nitya Chagti,397,Betty Cornelison,341
02/16/25 03:38 PM,14,Conrad Bassett-Bouchard,496,David Whitley,350
02/16/25 03:50 PM,14,Chris Lipe,453,Travis Chaney,275
02/16/25 03:53 PM,14,Terry Kang,389,Betty Cornelison,367
02/16/25 03:53 PM,14,Randi Goldberg,474,Lola McKissen,279
02/16/25 03:54 PM,14,Christopher Grubb,544,Bharath Balakrishnan,412
02/16/25 03:55 PM,14,Walker Willingham,465,Eric Fox,329
02/16/25 03:58 PM,14,Alec Sjöholm,570,Puneet Sharma,338
02/16/25 04:03 PM,14,Nitya Chagti,461,Joe Roberdeau,407
02/16/25 04:04 PM,14,Peter Armstrong,443,Dave Wiegand,443
02/16/25 04:19 PM,15,David Whitley,599,Kolton Koehler,367
02/16/25 04:28 PM,15,Dave Wiegand,594,Conrad Bassett-Bouchard,350
02/16/25 04:33 PM,15,Lola McKissen,421,Eric Fox,376
02/16/25 04:39 PM,15,Alec Sjöholm,441,Travis Chaney,354
02/16/25 04:40 PM,15,Christopher Grubb,484,Mark Francillon,462
02/16/25 04:43 PM,15,Bharath Balakrishnan,447,Walker Willingham,426
02/16/25 04:48 PM,15,Terry Kang,465,Joe Roberdeau,355
02/16/25 04:49 PM,15,Puneet Sharma,504,Betty Cornelison,392
02/16/25 04:57 PM,15,Randi Goldberg,400,Nitya Chagti,383
02/16/25 04:59 PM,15,Chris Lipe,461,Peter Armstrong,396
02/16/25 05:11 PM,16,Kolton Koehler,481,Conrad Bassett-Bouchard,397
02/16/25 05:15 PM,14,Kolton Koehler,596,Mark Francillon,306
02/16/25 05:24 PM,16,Travis Chaney,438,Betty Cornelison,416
02/16/25 05:25 PM,16,David Whitley,475,Christopher Grubb,337
02/16/25 05:36 PM,16,Bharath Balakrishnan,401,Lola McKissen,373
02/16/25 05:38 PM,16,Dave Wiegand,429,Chris Lipe,355
02/16/25 05:41 PM,16,Mark Francillon,402,Walker Willingham,346
02/16/25 05:42 PM,16,Alec Sjöholm,457,Peter Armstrong,354
02/16/25 05:45 PM,16,Puneet Sharma,523,Joe Roberdeau,347
02/16/25 05:51 PM,16,Terry Kang,434,Randi Goldberg,423
02/16/25 06:01 PM,16,Eric Fox,472,Nitya Chagti,320
02/17/25 10:04 AM,17,Christopher Grubb,477,Conrad Bassett-Bouchard,435
02/17/25 10:13 AM,17,Eric Fox,441,Terry Kang,388
02/17/25 10:14 AM,17,Peter Armstrong,594,Betty Cornelison,349
