"Name","Rating"
"Alec Sjöholm",2082
"Carson Ip",1707
"Christopher Grubb",1913
"Dave Wiegand",2034
"David Whitley",1768
"Eric Fox",1572
"Jennifer Clinchy",1506
"John O'Laughlin",1786
"Rob Robinsky",1691
"Walker Willingham",1355
