Name,Rating
Dave Wiegand,2132
Alec Sjöholm,2016
Conrad Bassett-Bouchard,2000
Kolton Koehler,1892
Evans Clinchy,1872
Gunther Jacobi,1684
Travis Chaney,1569
Ruth Hamilton,1423
Joe Roberdeau,1340
Keith Valentine,1283
