Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
45536.52953,12,Dave Wiegand,436,Joe Roberdeau,338
45536.53157,12,Caroline Polak Scowcroft,436,Jeannie Wilson,407
45536.54759,12,Paula Catanese,358,Cheryl Melvin,340
45536.5506,12,Ather Sharif,460,Eric Fox,380
45536.55587,12,Betty Cornelison,375,Andrea Hatch,364
45536.60757,13,Conrad Bassett-Bouchard,428,Travis Chaney,393
45536.61463,13,Dave Wiegand,550,Puneet Sharma,317
45536.61549,13,Winter,534,Eric Fox,406
45536.61907,13,Kolton Koehler,506,Alec Sjöholm,458
45536.61943,13,Cheryl Melvin,382,Paula Catanese,344
45536.61968,13,Ruth Hamilton,437,Caroline Polak Scowcroft,360
45536.623,13,Joe Roberdeau,431,Gunther Jacobi,392
45536.62661,13,Andrea Hatch,445,Jeannie Wilson,268
45536.62819,13,Betty Cornelison,396,Ather Sharif,304
45536.64368,14,Alec Sjöholm,562,Eric Fox,317
45536.64785,14,Dave Wiegand,497,Kolton Koehler,361
45536.65273,14,Travis Chaney,496,Cheryl Melvin,369
45536.65347,14,Joe Roberdeau,453,Conrad Bassett-Bouchard,410
45536.65612,14,Puneet Sharma,467,Caroline Polak Scowcroft,402
45536.65758,14,Gunther Jacobi,488,Ruth Hamilton,397
45536.65784,14,Winter,447,Paula Catanese,388
45536.66274,14,Betty Cornelison,460,Jeannie Wilson,373
45536.67133,14,Ather Sharif,406,Andrea Hatch,299
45536.6849,15,Conrad Bassett-Bouchard,439,Ruth Hamilton,364
45536.68613,15,Kolton Koehler,407,Eric Fox,339
45536.68966,15,Paula Catanese,581,Travis Chaney,500
45536.69023,15,Puneet Sharma,566,Joe Roberdeau,311
45536.69131,15,Alec Sjöholm,397,Dave Wiegand,385
45536.6949,15,Winter,397,Cheryl Melvin,332
45536.70613,15,Gunther Jacobi,530,Caroline Polak Scowcroft,206
45536.71457,15,Andrea Hatch,392,Jeannie Wilson,329
45536.71494,15,Betty Cornelison,432,Ather Sharif,323
45536.71775,16,Eric Fox,392,Travis Chaney,386
45536.71867,16,Joe Roberdeau,566,Kolton Koehler,386
45536.72229,16,Alec Sjöholm,455,Winter,451
45536.73753,16,Conrad Bassett-Bouchard,531,Caroline Polak Scowcroft,339
45536.7411,16,Dave Wiegand,536,Gunther Jacobi,272
45536.74677,16,Betty Cornelison,408,Cheryl Melvin,363
45536.75208,16,Ruth Hamilton,375,Andrea Hatch,314
45536.75321,16,Jeannie Wilson,372,Puneet Sharma,361
45536.75543,16,Paula Catanese,464,Ather Sharif,351
45537.40847,17,Conrad Bassett-Bouchard,461,Alec Sjöholm,424
45537.41041,17,Dave Wiegand,467,Kolton Koehler,418
45537.41122,17,Jeannie Wilson,450,Cheryl Melvin,334
45537.41154,17,Puneet Sharma,393,Ruth Hamilton,320
45537.41309,17,Winter,443,Joe Roberdeau,329
45537.41354,17,Betty Cornelison,367,Eric Fox,354
45537.41534,17,Gunther Jacobi,478,Travis Chaney,468
45537.41654,17,Caroline Polak Scowcroft,406,Andrea Hatch,365
45537.41863,17,Paula Catanese,582,Ather Sharif,321
45537.44947,18,Conrad Bassett-Bouchard,602,Dave Wiegand,414
45537.45058,18,Cheryl Melvin,399,Ruth Hamilton,353
45537.45267,18,Puneet Sharma,490,Travis Chaney,378
45537.45293,18,Kolton Koehler,416,Alec Sjöholm,397
45537.45324,18,Betty Cornelison,361,Eric Fox,296
45537.45366,18,Winter,474,Gunther Jacobi,359
45537.45731,18,Andrea Hatch,395,Caroline Polak Scowcroft,381
45537.45949,18,Paula Catanese,457,Joe Roberdeau,252
45537.46623,18,Ather Sharif,386,Jeannie Wilson,382
45537.48838,19,Travis Chaney,550,Betty Cornelison,299
45537.49198,19,Dave Wiegand,590,Kolton Koehler,361
45537.49399,19,Conrad Bassett-Bouchard,468,Alec Sjöholm,371
45537.49995,19,Ruth Hamilton,489,Caroline Polak Scowcroft,320
45537.50023,19,Winter,446,Puneet Sharma,414
45537.50127,19,Gunther Jacobi,580,Joe Roberdeau,425
45537.50524,19,Paula Catanese,403,Eric Fox,350
45537.50653,19,Cheryl Melvin,377,Andrea Hatch,370
45537.50938,19,Jeannie Wilson,452,Ather Sharif,356
45537.53727,20,Alec Sjöholm,502,Kolton Koehler,428
45537.54208,20,Eric Fox,537,Cheryl Melvin,411
45537.54558,20,Travis Chaney,442,Winter,368
45537.54689,20,Paula Catanese,373,Betty Cornelison,350
45537.54709,20,Conrad Bassett-Bouchard,504,Dave Wiegand,467
45537.55109,20,Gunther Jacobi,437,Puneet Sharma,307
45537.55109,20,Joe Roberdeau,398,Ruth Hamilton,384
45537.55549,20,Caroline Polak Scowcroft,347,Jeannie Wilson,324
45537.5597,20,Ather Sharif,417,Andrea Hatch,409
