Name,Rating
Dave Wiegand,2135
Kevin Fraley,2017
Ben Schoenbrun,1974
Evan Berofsky,1944
Rob Robinsky,1944
Austin Shin,1930
Joshua Castellano,1901
Sam Rosin,1896
Chris Lipe,1884
Evans Clinchy,1869
Dean Saldanha,1854
Matthew O'Connor,1840
Stefan Kac,1775
Brad Whitmarsh,1758
Erickson Smith,1727
Tim Weiss,1718
Becky Dyer,1706
Robert Linn,1697
