Name,Rating
Alec Sjöholm,2022
Rob Robinsky,1954
Chris Lipe,1879
Peter Armstrong,1876
Christopher Grubb,1837
Rasheed Balogun,1803
Joel Wapnick,1709
Travis Chaney,1538
John Karris,1470
Noel Livermore,1516
Randi Goldberg,1519
Gary Smart,1406
Ruth Hamilton,1431
Eric Fox,1218
Walker Willingham,1334
Betty Cornelison,1236
Andrea Hatch,1090
Chris Sjöholm,1284
