Name,Rating
Rob Robinsky,1964
Conrad Bassett-Bouchard,2018
Dave Wiegand,2136
Kate Fukawa-Connelly,1839
Alec Sjöholm,2025
Becky Dyer,1683
Chris Lipe,1866
Jesse Matthews,1754
Kolton Koehler,1863
Cecilia Le,1742
Peter Armstrong,1880
Christopher Grubb,1856
David Whitley,1907
Chris Tallman,1651
Puneet Sharma,1668
Gunther Jacobi,1695
Sandy Nang,1427
Randi Goldberg,1545
Betty Cornelison,1252
Rachel Grubb,1295
