Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
44941.65273,15,Nitya Chagti,501,Andrea Hatch,300
44941.67293,16,Lila Crotty,491,Lola McKissen,352
44941.67677,16,Wajid Iqbal,438,Emily Brodeur,435
44941.68066,16,Ruth Hamilton,456,Kaia,408
44941.68323,16,Jeremy Jeffers,364,Ayotunde Adeyeri,357
44941.69361,16,Andrea Hatch,388,Jeannie Wilson,353
44941.70097,16,Guy Ingram,388,Cheryl Melvin,360
44941.70287,16,Paula Catanese,445,Nitya Chagti,417
44942.34149,17,Jeremy Jeffers,432,Lola McKissen,394
44942.34433,17,Ruth Hamilton,470,Andrea Hatch,383
44942.34454,17,Wajid Iqbal,487,Lila Crotty,371
44942.34841,17,Guy Ingram,393,Kaia,383
44942.34947,17,Ayotunde Adeyeri,478,Emily Brodeur,477
44942.34949,17,Cheryl Melvin,400,Nitya Chagti,395
44942.35587,17,Paula Catanese,419,Jeannie Wilson,338
44942.38244,18,Wajid Iqbal,435,Ayotunde Adeyeri,407
44942.38284,18,Nitya Chagti,470,Kaia,301
44942.38641,18,Lila Crotty,383,Ruth Hamilton,318
44942.38682,18,Emily Brodeur,410,Jeremy Jeffers,395
44942.38709,18,Lola McKissen,479,Andrea Hatch,312
44942.39281,18,Paula Catanese,411,Cheryl Melvin,352
44942.40075,18,Guy Ingram,439,Jeannie Wilson,371
44942.41853,19,Lola McKissen,406,Lila Crotty,375
44942.42303,19,Jeremy Jeffers,445,Emily Brodeur,385
44942.42346,19,Paula Catanese,499,Cheryl Melvin,322
44942.42787,19,Wajid Iqbal,423,Ayotunde Adeyeri,393
44942.42803,19,Ruth Hamilton,412,Andrea Hatch,355
44942.43059,19,Jeannie Wilson,395,Kaia,296
44942.44576,19,Guy Ingram,449,Nitya Chagti,342
44942.47994,20,Kaia,457,Cheryl Melvin,347
44942.48001,20,Jeremy Jeffers,545,Lola McKissen,262
44942.48049,20,Emily Brodeur,399,Lila Crotty,328
44942.4844,20,Wajid Iqbal,488,Ayotunde Adeyeri,366
44942.4859,20,Guy Ingram,411,Ruth Hamilton,364
44942.49248,20,Paula Catanese,384,Jeannie Wilson,380
44942.49477,20,Andrea Hatch,449,Nitya Chagti,399
