Submitted On	Round	Winner	Winners Score	Opponent	Opponents Score
44444.67137	14	Kolton Koehler	484	Ruth Hamilton	346
44444.67293	14	Conrad Bassett-Bouchard	512	Betty Cornelison	404
44444.67647	14	Peter Armstrong	566	Mark Francillon	295
44444.6769	14	Christopher Grubb	563	Puneet Sharma	223
44444.67784	14	Evans Clinchy	558	Jennifer Clinchy	345
44444.68084	14	David Whitley	534	Becky Dyer	389
44444.68194	14	Dave Wiegand	504	Judy Romann	382
44444.69502	15	Conrad Bassett-Bouchard	562	Lola McKissen	266
44444.70697	15	Kolton Koehler	398	Rachel Grubb	330
44444.71076	15	Dave Wiegand	451	Betty Cornelison	409
44444.71219	15	Peter Armstrong	516	Ruth Hamilton	360
44444.71588	15	Puneet Sharma	430	David Whitley	395
44444.71868	15	Evans Clinchy	404	Judy Romann	361
44444.71898	15	Jennifer Clinchy	432	Christopher Grubb	329
44444.72319	15	Mark Francillon	440	Becky Dyer	414
44444.75147	16	Dave Wiegand	596	Kolton Koehler	341
44444.76132	16	Rachel Grubb	428	Betty Cornelison	400
44444.76176	16	Mark Francillon	523	Jennifer Clinchy	450
44444.76434	16	Ruth Hamilton	380	Puneet Sharma	361
44444.76576	16	Conrad Bassett-Bouchard	430	Christopher Grubb	318
44444.7676	16	Evans Clinchy	418	Becky Dyer	416
44444.7699	16	Peter Armstrong	457	David Whitley	411
44444.77056	16	Judy Romann	394	Lola McKissen	351
44445.42706	17	Puneet Sharma	405	Jennifer Clinchy	307
44445.42753	17	David Whitley	451	Evans Clinchy	435
44445.43005	17	Lola McKissen	433	Betty Cornelison	378
44445.43086	17	Mark Francillon	367	Ruth Hamilton	355
44445.43222	17	Judy Romann	430	Rachel Grubb	403
44445.43516	17	Kolton Koehler	467	Conrad Bassett-Bouchard	462
44445.43631	17	Christopher Grubb	492	Dave Wiegand	443
44445.43847	17	Peter Armstrong	393	Becky Dyer	319
44445.46814	18	Ruth Hamilton	381	Jennifer Clinchy	370
44445.46963	18	Lola McKissen	420	Rachel Grubb	387
44445.47049	18	Dave Wiegand	539	Conrad Bassett-Bouchard	452
44445.47109	18	Puneet Sharma	429	Mark Francillon	399
44445.47238	18	Kolton Koehler	608	Christopher Grubb	463
44445.47247	18	Evans Clinchy	489	Peter Armstrong	407
44445.4737	18	Betty Cornelison	451	Judy Romann	432
44445.47462	18	David Whitley	414	Becky Dyer	412
44445.4975	19	Dave Wiegand	541	Conrad Bassett-Bouchard	386
44445.5036	18	Betty Cornelison	438	Rachel Grubb	413
44445.50718	19	Judy Romann	367	Lola McKissen	324
44445.51058	19	Evans Clinchy	608	Becky Dyer	291
44445.51219	19	Kolton Koehler	451	David Whitley	317
44445.51318	19	Mark Francillon	544	Puneet Sharma	338
44445.51395	19	Christopher Grubb	574	Peter Armstrong	357
44445.51447	19	Ruth Hamilton	385	Jennifer Clinchy	384
44445.54631	20	Dave Wiegand	517	Kolton Koehler	368
44445.55101	20	Jennifer Clinchy	423	Betty Cornelison	361
44445.55191	20	Ruth Hamilton	450	Judy Romann	410
44445.55251	20	Lola McKissen	445	Rachel Grubb	394
44445.55373	20	David Whitley	406	Evans Clinchy	377
44445.55441	20	Conrad Bassett-Bouchard	509	Christopher Grubb	403
44445.55455	20	Puneet Sharma	526	Mark Francillon	263
44445.55956	20	Becky Dyer	497	Peter Armstrong	406
